Linux 6.8.0-1024-aws (ip-172-31-34-59) 	03/31/25 	_x86_64_	(32 CPU)

11:18:58     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:19:14      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:14      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:14      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:14      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:14      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:14      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:14      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:14      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:14      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:14      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:14      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:14      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:14      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:14      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:14      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:14      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:14      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:14      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:19:14     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:19:15     all   41.86    0.00    2.09    0.00    0.00    0.00    0.00    0.00    0.00   56.05
11:19:15       0   55.56    0.00   43.43    0.00    0.00    0.00    0.00    0.00    0.00    1.01
11:19:15       1   41.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
11:19:15       2   41.58    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   57.43
11:19:15       3   42.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   57.00
11:19:15       4   41.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
11:19:15       5   41.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
11:19:15       6   41.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
11:19:15       7   42.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
11:19:15       8   41.58    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   57.43
11:19:15       9   40.59    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   58.42
11:19:15      10   41.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
11:19:15      11   41.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
11:19:15      12   42.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
11:19:15      13   42.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
11:19:15      14   41.41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   58.59
11:19:15      15   41.58    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   57.43
11:19:15      16   41.58    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   57.43
11:19:15      17   41.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
11:19:15      18   42.42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   57.58
11:19:15      19   42.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   57.00
11:19:15      20   42.57    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   56.44
11:19:15      21   41.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
11:19:15      22   42.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   57.00
11:19:15      23   41.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
11:19:15      24   40.59    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   58.42
11:19:15      25   41.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
11:19:15      26   41.58    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   57.43
11:19:15      27   41.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   59.00
11:19:15      28   41.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
11:19:15      29   41.58    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   57.43
11:19:15      30   41.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
11:19:15      31   42.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00

11:19:15     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:19:16     all   90.14    0.00    7.33    0.00    0.00    0.00    0.00    0.00    0.00    2.53
11:19:16       0   89.11    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00    2.97
11:19:16       1   91.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:16       2   90.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:16       3   91.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:16       4   88.24    0.00    8.82    0.00    0.00    0.00    0.00    0.00    0.00    2.94
11:19:16       5   90.91    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00    3.03
11:19:16       6   90.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:16       7   91.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:16       8   89.90    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00    2.02
11:19:16       9   90.10    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00    1.98
11:19:16      10   90.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:16      11   91.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:16      12   89.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:16      13   91.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:16      14   90.10    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00    1.98
11:19:16      15   91.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:16      16   90.91    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00    2.02
11:19:16      17   90.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:16      18   89.11    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00    2.97
11:19:16      19   86.14    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00    5.94
11:19:16      20   90.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:16      21   92.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
11:19:16      22   90.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:16      23   90.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:16      24   91.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:16      25   91.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:16      26   90.10    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00    1.98
11:19:16      27   88.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:19:16      28   90.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:16      29   90.91    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00    2.02
11:19:16      30   91.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:16      31   91.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00

11:19:16     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:19:17     all   55.22    0.00    1.44    0.00    0.00    0.00    0.00    0.00    0.00   43.35
11:19:17       0   55.56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   44.44
11:19:17       1   55.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   44.55
11:19:17       2   55.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   44.55
11:19:17       3   55.00    0.00   45.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:19:17       4   55.56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   44.44
11:19:17       5   55.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   44.55
11:19:17       6   55.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   44.55
11:19:17       7   55.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
11:19:17       8   55.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   44.55
11:19:17       9   55.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
11:19:17      10   54.46    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   44.55
11:19:17      11   55.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
11:19:17      12   55.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   44.55
11:19:17      13   55.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
11:19:17      14   55.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
11:19:17      15   55.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
11:19:17      16   55.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
11:19:17      17   55.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
11:19:17      18   55.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
11:19:17      19   55.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
11:19:17      20   55.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
11:19:17      21   55.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
11:19:17      22   56.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
11:19:17      23   55.56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   44.44
11:19:17      24   55.56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   44.44
11:19:17      25   55.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
11:19:17      26   55.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
11:19:17      27   55.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
11:19:17      28   55.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   44.55
11:19:17      29   55.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
11:19:17      30   55.56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   44.44
11:19:17      31   55.56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   44.44

11:19:17     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:19:18     all    0.78    0.00    2.37    0.00    0.00    0.00    0.00    0.00    0.00   96.84
11:19:18       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18       3   24.75    0.00   75.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:19:18       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:18      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:19:18     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:19:19     all    4.18    0.00    2.40    0.00    0.00    0.00    0.00    0.00    0.00   93.42
11:19:19       0    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
11:19:19       1    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
11:19:19       2    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
11:19:19       3   23.00    0.00   77.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:19:19       4    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
11:19:19       5    3.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.97
11:19:19       6    3.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.97
11:19:19       7    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
11:19:19       8    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
11:19:19       9    4.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
11:19:19      10    4.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
11:19:19      11    3.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.04
11:19:19      12    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
11:19:19      13    4.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
11:19:19      14    4.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
11:19:19      15    3.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.04
11:19:19      16    3.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.04
11:19:19      17    4.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
11:19:19      18    3.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.97
11:19:19      19    4.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
11:19:19      20    4.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
11:19:19      21    3.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.04
11:19:19      22    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
11:19:19      23    3.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.04
11:19:19      24    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
11:19:19      25    4.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
11:19:19      26    4.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
11:19:19      27    3.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.04
11:19:19      28    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
11:19:19      29    3.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.04
11:19:19      30    3.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.04
11:19:19      31    3.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.04

11:19:19     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:19:20     all   88.78    0.00    8.50    0.00    0.00    0.00    0.00    0.00    0.00    2.72
11:19:20       0   89.11    0.00    8.91    0.00    0.00    0.00    0.00    0.00    0.00    1.98
11:19:20       1   88.12    0.00    8.91    0.00    0.00    0.00    0.00    0.00    0.00    2.97
11:19:20       2   89.90    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00    2.02
11:19:20       3   90.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:20       4   89.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:20       5   90.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:20       6   87.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00    4.00
11:19:20       7   90.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:20       8   88.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:20       9   89.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:20      10   89.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:20      11   88.89    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00    2.02
11:19:20      12   88.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:20      13   87.13    0.00    8.91    0.00    0.00    0.00    0.00    0.00    0.00    3.96
11:19:20      14   87.13    0.00    9.90    0.00    0.00    0.00    0.00    0.00    0.00    2.97
11:19:20      15   87.88    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00    2.02
11:19:20      16   89.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:20      17   88.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:20      18   90.10    0.00    6.93    0.00    0.00    0.00    0.00    0.00    0.00    2.97
11:19:20      19   90.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:20      20   89.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:20      21   89.90    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00    3.03
11:19:20      22   89.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    4.00
11:19:20      23   89.11    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00    2.97
11:19:20      24   88.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:20      25   89.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:20      26   87.88    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00    3.03
11:19:20      27   88.89    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00    3.03
11:19:20      28   88.89    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00    2.02
11:19:20      29   89.90    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00    1.01
11:19:20      30   88.12    0.00    8.91    0.00    0.00    0.00    0.00    0.00    0.00    2.97
11:19:20      31   88.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00

11:19:20     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:19:21     all   93.69    0.00    0.28    0.00    0.00    0.00    0.00    0.00    0.00    6.03
11:19:21       0   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
11:19:21       1   93.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.06
11:19:21       2   92.08    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    6.93
11:19:21       3   93.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.06
11:19:21       4   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:19:21       5   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:19:21       6   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:19:21       7   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
11:19:21       8   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:19:21       9   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
11:19:21      10   93.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:19:21      11   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:19:21      12   94.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
11:19:21      13   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:19:21      14   93.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.06
11:19:21      15   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
11:19:21      16   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:19:21      17   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:19:21      18   93.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.06
11:19:21      19   93.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.06
11:19:21      20   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:19:21      21   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:19:21      22   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:19:21      23   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:19:21      24   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:19:21      25   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:19:21      26   93.07    0.00    4.95    0.00    0.00    0.00    0.00    0.00    0.00    1.98
11:19:21      27   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:19:21      28   92.16    0.00    0.98    0.00    0.00    0.00    0.00    0.00    0.00    6.86
11:19:21      29   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:19:21      30   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:19:21      31   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00

11:19:21     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:19:22     all    0.44    0.00    2.69    0.00    0.00    0.00    0.00    0.00    0.00   96.87
11:19:22       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22      26   14.00    0.00   86.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:19:22      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:22      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
